PRODUKT_CODE;B_DAT_PRODUKT;E_DAT_PRODUKT;NAAM_PRODUKT;BEDRAG_NET_PROD;BEDRAG_BTW_PROD;KOST_PRYS_PROD;MUT_DAT_PROD;AMBT_CODE_MUT;TAR_CODE_PROD;ORG_OND_C_PROD;TYD_STEMPEL
873;20030101;20031231;COMKEUR.MOT.VT.LICHT/WIJZ.WIELBASIS;65.50;5.32;1.00;20021022;RAP;3914;BUD;3244358244
873;20020101;20021231;COMKEUR.MOT.VT.LICHT/WIJZ.WIELBASIS;62.00;4.88;1.00;20011031;EUR;3914;BUD;3213621589
873;20010101;20011231;COMKEUR.MOT.VT.LICHT/WIJZ.WIELBASIS;133.00;10.07;1.00;20011031;RAP;3914;BUD;3213621590
873;19980129;20001231;COMKEUR.MOT.VT.LICHT/WIJZ.WIELBASIS;133.00;9.28;1.00;19980128;RAP;3914;BUD;3095075545
873;19960101;19980128;COMKEUR.MOT.VT.LICHT/WIJZ.WIELBASIS;133.00;9.28;1.00;19960423;RAP;3914;BUD;3039349148
874;20050527;20071231;COMHERK.MOT.VT.LICHT/WIJZ.WIELBASIS;25.00;4.75;1.00;20071010;SAP;3537;BUD;3401110929
874;20040101;20050526;COMHERK.MOT.VT.LICHT/WIJZ.WIELBASIS;25.00;4.75;1.00;20031111;RAP;3537;BUD;3326195978
874;20020101;20031231;COMHERK.MOT.VT.LICHT/WIJZ.WIELBASIS;45.00;8.55;1.00;20011031;EUR;3537;BUD;3213621589
874;20010101;20011231;COMHERK.MOT.VT.LICHT/WIJZ.WIELBASIS;45.00;8.55;1.00;20011031;RAP;3537;BUD;3213621590
874;19980129;20001231;COMHERK.MOT.VT.LICHT/WIJZ.WIELBASIS;45.00;7.88;1.00;19980128;RAP;3537;BUD;3095075573
874;19960101;19980128;COMHERK.MOT.VT.LICHT/WIJZ.WIELBASIS;45.00;7.88;1.00;19960422;RAP;3537;BUD;3039256908
875;20050527;20071231;COMCONT.MOT.VT.LICHT/WIJZ.WIELBASIS;25.00;4.75;1.00;20071010;SAP;3560;BUD;3401110929
875;20040101;20050526;COMCONT.MOT.VT.LICHT/WIJZ.WIELBASIS;25.00;4.75;1.00;20031111;RAP;3560;BUD;3326195978
875;20020101;20031231;COMCONT.MOT.VT.LICHT/WIJZ.WIELBASIS;20.00;3.80;1.00;20011031;EUR;3560;BUD;3213621590
875;20010101;20011231;COMCONT.MOT.VT.LICHT/WIJZ.WIELBASIS;20.00;3.80;1.00;20011031;RAP;3560;BUD;3213621591
875;19980129;20001231;COMCONT.MOT.VT.LICHT/WIJZ.WIELBASIS;20.00;3.50;1.00;19980128;RAP;3560;BUD;3095075601
875;19960101;19980128;COMCONT.MOT.VT.LICHT/WIJZ.WIELBASIS;20.00;3.50;1.00;19960422;RAP;3560;BUD;3039258384
876;20070101;20071231;COMKEUR.MOT.VT.ZWAAR/WIJZ.WIELBASIS;153.00;18.62;1.00;20061231;SAP;3822;BUD;3376648615
876;20060101;20061231;COMKEUR.MOT.VT.ZWAAR/WIJZ.WIELBASIS;155.50;19.10;1.00;20061204;SAP;3822;BUD;3374326926
876;20050527;20051231;COMKEUR.MOT.VT.ZWAAR/WIJZ.WIELBASIS;148.00;18.15;1.00;20051230;SAP;3822;BUD;3345037271
876;20050101;20050526;COMKEUR.MOT.VT.ZWAAR/WIJZ.WIELBASIS;148.00;18.15;1.00;20041026;RAP;3822;BUD;3326195978
876;20040101;20041231;COMKEUR.MOT.VT.ZWAAR/WIJZ.WIELBASIS;135.50;16.25;1.00;20031111;RAP;3822;BUD;3277628238
876;20030101;20031231;COMKEUR.MOT.VT.ZWAAR/WIJZ.WIELBASIS;123.50;14.44;1.00;20021022;RAP;3822;BUD;3244358308
876;20020101;20021231;COMKEUR.MOT.VT.ZWAAR/WIJZ.WIELBASIS;127.15;13.81;1.00;20011031;EUR;3822;BUD;3213621590
876;20010101;20011231;COMKEUR.MOT.VT.ZWAAR/WIJZ.WIELBASIS;271.00;28.69;1.00;20011031;RAP;3822;BUD;3213621591
876;19980101;20001231;COMKEUR.MOT.VT.ZWAAR/WIJZ.WIELBASIS;271.00;26.43;1.00;19971209;RAP;3822;BUD;3090738550
876;19960101;19971231;COMKEUR.MOT.VT.ZWAAR/WIJZ.WIELBASIS;271.00;26.43;1.00;19960423;RAP;3822;BUD;3039343948
877;20050527;20071231;COMHERK.MOT.VT.ZWAAR/WIJZ. WIELBASIS;35.00;6.65;1.00;20071010;SAP;3750;BUD;3401110929
877;20040101;20050526;COMHERK.MOT.VT.ZWAAR/WIJZ. WIELBASIS;35.00;6.65;1.00;20031111;RAP;3750;BUD;3326195977
877;20020101;20031231;COMHERK.MOT.VT.ZWAAR/WIJZ. WIELBASIS;70.00;13.30;1.00;20011031;EUR;3750;BUD;3213621590
877;20010101;20011231;COMHERK.MOT.VT.ZWAAR/WIJZ. WIELBASIS;70.00;13.30;1.00;20011031;RAP;3750;BUD;3213621591
877;19980129;20001231;COMHERK.MOT.VT.ZWAAR/WIJZ. WIELBASIS;70.00;12.25;1.00;19980128;RAP;3750;BUD;3095076842
877;19980101;19980128;COMHERK.MOT.VT.ZWAAR/WIJZ. WIELBASIS;70.00;12.25;1.00;19971209;RAP;3750;BUD;3090738575
877;19960101;19971231;COMHERK.MOT.VT.ZWAAR/WIJZ. WIELBASIS;70.00;12.25;1.00;19960423;RAP;3750;BUD;3039334287
878;20050527;20071231;COMCONT.MOT.VT.ZWAAR.WIJZ.WIELBASIS;35.00;6.65;1.00;20071010;SAP;3808;BUD;3401110929
878;20040101;20050526;COMCONT.MOT.VT.ZWAAR.WIJZ.WIELBASIS;35.00;6.65;1.00;20031111;RAP;3808;BUD;3326195977
878;20020101;20031231;COMCONT.MOT.VT.ZWAAR.WIJZ.WIELBASIS;30.00;5.70;1.00;20011031;EUR;3808;BUD;3213621590
878;20010101;20011231;COMCONT.MOT.VT.ZWAAR.WIJZ.WIELBASIS;30.00;5.70;1.00;20011031;RAP;3808;BUD;3213621591
878;19980129;20001231;COMCONT.MOT.VT.ZWAAR.WIJZ.WIELBASIS;30.00;5.25;1.00;19980128;RAP;3808;BUD;3095076874
878;19980101;19980128;COMCONT.MOT.VT.ZWAAR.WIJZ.WIELBASIS;30.00;5.25;1.00;19971209;RAP;3808;BUD;3090738598
878;19960101;19971231;COMCONT.MOT.VT.ZWAAR.WIJZ.WIELBASIS;30.00;5.25;1.00;19960423;RAP;3808;BUD;3039342788
879;20020101;20021231;COMKEUR.MOT.VT.EXT.ZWAAR/WIJZ.WIELBASIS;137.15;15.71;1.00;20011031;EUR;3816;BUD;3213621590
879;20010101;20011231;COMKEUR.MOT.VT.EXT.ZWAAR/WIJZ.WIELBASIS;293.00;32.87;1.00;20011031;RAP;3816;BUD;3213621591
879;19980101;20001231;COMKEUR.MOT.VT.EXT.ZWAAR/WIJZ.WIELBASIS;293.00;30.28;1.00;19971209;RAP;3816;BUD;3090738624
879;19960101;19971231;COMKEUR.MOT.VT.EXT.ZWAAR/WIJZ.WIELBASIS;293.00;30.28;1.00;19960423;RAP;3816;BUD;3039343290
880;20030101;20030430;COMHERK.MOT.VT.EXT-ZWAAR/WIJZ.WIELBASIS;70.00;13.30;1.00;20021219;RAP;3751;BUD;3249357794
880;20020101;20021231;COMHERK.MOT.VT.EXT.ZWAAR/WIJZ. WIELBASIS;70.00;13.30;1.00;20011031;EUR;3751;BUD;3213621590
880;20010101;20011231;COMHERK.MOT.VT.EXT.ZWAAR/WIJZ. WIELBASIS;70.00;13.30;1.00;20011031;RAP;3751;BUD;3213621591
880;19980129;20001231;COMHERK.MOT.VT.EXT.ZWAAR/WIJZ. WIELBASIS;70.00;12.25;1.00;19980128;RAP;3751;BUD;3095077936
880;19980101;19980128;COMHERK.MOT.VT.EXT.ZWAAR/WIJZ. WIELBASIS;70.00;12.25;1.00;19971209;RAP;3751;BUD;3090738648
880;19960101;19971231;COMHERK.MOT.VT.EXT.ZWAAR/WIJZ. WIELBASIS;70.00;12.25;1.00;19960423;RAP;3751;BUD;3039334381
881;20030101;20030430;COMCONT.MOT.VT.EXT-ZWAAR/WIJZ.WIELBASIS;30.00;5.70;1.00;20021219;RAP;3809;BUD;3249357838
881;20020101;20021231;COMCONT.MOT.VT.EXT.ZWAAR/WIJZ.WIELBASIS;30.00;5.70;1.00;20011031;EUR;3809;BUD;3213621590
881;20010101;20011231;COMCONT.MOT.VT.EXT.ZWAAR/WIJZ.WIELBASIS;30.00;5.70;1.00;20011031;RAP;3809;BUD;3213621591
881;19980129;20001231;COMCONT.MOT.VT.EXT.ZWAAR/WIJZ.WIELBASIS;30.00;5.25;1.00;19980128;RAP;3809;BUD;3095077958
881;19980101;19980128;COMCONT.MOT.VT.EXT.ZWAAR/WIJZ.WIELBASIS;30.00;5.25;1.00;19971209;RAP;3809;BUD;3090738675
881;19960101;19971231;COMCONT.MOT.VT.EXT.ZWAAR/WIJZ.WIELBASIS;30.00;5.25;1.00;19960423;RAP;3809;BUD;3039342833
882;20070101;20071231;COMKEUR.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;141.50;18.62;1.00;20061231;SAP;3930;BUD;3376648615
882;20060628;20061231;COMKEUR.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;144.00;19.10;1.00;20061204;SAP;3930;BUD;3374326926
882;20060101;20060627;COMKEUR.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;144.00;19.10;1.00;20051230;SAP;3930;BUD;3360502891
882;20050527;20051231;COMKEUR.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;137.00;18.15;1.00;20051230;SAP;3930;BUD;3345037271
882;20050101;20050526;COMKEUR.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;137.00;18.15;1.00;20041026;RAP;3930;BUD;3326195977
882;20040101;20041231;COMKEUR.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;125.50;16.25;1.00;20031111;RAP;3930;BUD;3277628385
882;20030101;20031231;COMKEUR.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;113.50;14.44;1.00;20021022;RAP;3930;BUD;3244358378
882;20020101;20021231;COMKEUR.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;109.00;13.81;1.00;20011031;EUR;3930;BUD;3213621590
882;20010101;20011231;COMKEUR.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;231.00;28.69;1.00;20011031;RAP;3930;BUD;3213621591
882;19980101;20001231;COMKEUR.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;231.00;26.43;1.00;19971209;RAP;3930;BUD;3090738705
882;19960101;19971231;COMKEUR.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;231.00;26.43;1.00;19960423;RAP;3930;BUD;3039350339
883;20050527;20071231;COMHERK.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;35.00;6.65;1.00;20071010;SAP;3752;BUD;3401110929
883;20040101;20050526;COMHERK.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;35.00;6.65;1.00;20031111;RAP;3752;BUD;3326195977
883;20020101;20031231;COMHERK.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;70.00;13.30;1.00;20011031;EUR;3752;BUD;3213621590
883;20010101;20011231;COMHERK.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;70.00;13.30;1.00;20011031;RAP;3752;BUD;3213621591
883;19980129;20001231;COMHERK.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;70.00;12.25;1.00;19980128;RAP;3752;BUD;3095076902
883;19980101;19980128;COMHERK.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;70.00;12.25;1.00;19971209;RAP;3752;BUD;3090738729
883;19960101;19971231;COMHERK.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;70.00;12.25;1.00;19960423;RAP;3752;BUD;3039334494
884;20050527;20071231;COMCONT.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;35.00;6.65;1.00;20071010;SAP;3810;BUD;3401110929
884;20040101;20050526;COMCONT.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;35.00;6.65;1.00;20031111;RAP;3810;BUD;3326195977
884;20020101;20031231;COMCONT.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;30.00;5.70;1.00;20011031;EUR;3810;BUD;3213621590
884;20010101;20011231;COMCONT.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;30.00;5.70;1.00;20011031;RAP;3810;BUD;3213621591
884;19980129;20001231;COMCONT.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;30.00;5.25;1.00;19980128;RAP;3810;BUD;3095076932
884;19980101;19980128;COMCONT.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;30.00;5.25;1.00;19971209;RAP;3810;BUD;3090738754
884;19960101;19971231;COMCONT.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;30.00;5.25;1.00;19960423;RAP;3810;BUD;3039342913
885;20020101;20021231;COMKEUR.MOT.VT.EXT.ZWAAR/WIJZ.HART KOPP.;119.00;15.71;1.00;20011031;EUR;3939;BUD;3213621591
885;20010101;20011231;COMKEUR.MOT.VT.EXT.ZWAAR/WIJZ.HART KOPP.;253.00;32.87;1.00;20011031;RAP;3939;BUD;3213621592
885;19980101;20001231;COMKEUR.MOT.VT.EXT.ZWAAR/WIJZ.HART KOPP.;253.00;30.28;1.00;19971209;RAP;3939;BUD;3090738784
885;19960101;19971231;COMKEUR.MOT.VT.EXT.ZWAAR/WIJZ.HART KOPP.;253.00;30.28;1.00;19960925;RAP;3939;BUD;3052741035
886;20030101;20030430;COMHERK.MOT.VT.EXT-ZWAAR/WIJZ HART KOPP;70.00;13.30;1.00;20021219;RAP;3753;BUD;3249357885
886;20020101;20021231;COMHERK.MOT.VT.EXT.ZWAAR/WIJZ. HART KOPP;70.00;13.30;1.00;20011031;EUR;3753;BUD;3213621591
886;20010101;20011231;COMHERK.MOT.VT.EXT.ZWAAR/WIJZ. HART KOPP;70.00;13.30;1.00;20011031;RAP;3753;BUD;3213621592
886;19980129;20001231;COMHERK.MOT.VT.EXT.ZWAAR/WIJZ. HART KOPP;70.00;12.25;1.00;19980128;RAP;3753;BUD;3095077986
886;19980101;19980128;COMHERK.MOT.VT.EXT.ZWAAR/WIJZ. HART KOPP;70.00;12.25;1.00;19971209;RAP;3753;BUD;3090738812
886;19960101;19971231;COMHERK.MOT.VT.EXT.ZWAAR/WIJZ. HART KOPP;70.00;12.25;1.00;19960423;RAP;3753;BUD;3039334616
887;20030101;20030430;COMCONT.MOT.VT.EXT-ZWAAR/WIJZ.HART KOPP;30.00;5.70;1.00;20021219;RAP;3811;BUD;3249357919
887;20020101;20021231;COMCONT.MOT.VT.EXT.ZWAAR/WIJZ.HART KOPP.;30.00;5.70;1.00;20011031;EUR;3811;BUD;3213621591
887;20010101;20011231;COMCONT.MOT.VT.EXT.ZWAAR/WIJZ.HART KOPP.;30.00;5.70;1.00;20011031;RAP;3811;BUD;3213621592
887;19980129;20001231;COMCONT.MOT.VT.EXT.ZWAAR/WIJZ.HART KOPP.;30.00;5.25;1.00;19980128;RAP;3811;BUD;3095078013
887;19980101;19980128;COMCONT.MOT.VT.EXT.ZWAAR/WIJZ.HART KOPP.;30.00;5.25;1.00;19971209;RAP;3811;BUD;3090738836
887;19960101;19971231;COMCONT.MOT.VT.EXT.ZWAAR/WIJZ.HART KOPP.;30.00;5.25;1.00;19960423;RAP;3811;BUD;3039342958
888;20020101;20020526;COMKEUR.MOT.VT.LICHT/WIJZ.BRANDSTOF;0.00;0.00;0.00;20011031;EUR;3563;BUD;3213621591
888;20010101;20011231;COMKEUR.MOT.VT.LICHT/WIJZ.BRANDSTOF;173.00;10.07;1.00;20011031;RAP;3563;BUD;3213621592
888;19980129;20001231;COMKEUR.MOT.VT.LICHT/WIJZ.BRANDSTOF;173.00;9.28;1.00;19980128;RAP;3563;BUD;3095075630
888;19960101;19980128;COMKEUR.MOT.VT.LICHT/WIJZ.BRANDSTOF;173.00;9.28;1.00;19960422;RAP;3563;BUD;3039259015
889;20020101;20020526;COMHERK.MOT.VT.LICHT/WIJZ.BRANDSTOF;0.00;0.00;0.00;20011031;EUR;3538;BUD;3213621591
889;20010101;20011231;COMHERK.MOT.VT.LICHT/WIJZ.BRANDSTOF;45.00;8.55;1.00;20011031;RAP;3538;BUD;3213621592
889;19980129;20001231;COMHERK.MOT.VT.LICHT/WIJZ.BRANDSTOF;45.00;7.88;1.00;19980128;RAP;3538;BUD;3095075653
889;19960101;19980128;COMHERK.MOT.VT.LICHT/WIJZ.BRANDSTOF;45.00;7.88;1.00;19960422;RAP;3538;BUD;3039256984
890;20020101;20020526;COMCONT.MOT.VT.LICHT/WIJZ.BRANDSTOF;0.00;0.00;0.00;20011031;EUR;3561;BUD;3213621591
890;20010101;20011231;COMCONT.MOT.VT.LICHT/WIJZ.BRANDSTOF;20.00;3.80;1.00;20011031;RAP;3561;BUD;3213621592
890;19980129;20001231;COMCONT.MOT.VT.LICHT/WIJZ.BRANDSTOF;20.00;3.50;1.00;19980128;RAP;3561;BUD;3095075687
890;19960101;19980128;COMCONT.MOT.VT.LICHT/WIJZ.BRANDSTOF;20.00;3.50;1.00;19960422;RAP;3561;BUD;3039258436
891;20070101;20071231;COMCONT.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;153.00;18.62;1.00;20061231;SAP;3823;BUD;3376648615
891;20060112;20061231;COMCONT.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;100.50;19.10;1.00;20061204;SAP;3823;BUD;3374326926
891;20060101;20060111;COMCONT.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;155.50;19.10;1.00;20051230;SAP;3823;BUD;3346074077
891;20050527;20051231;COMCONT.MOT.VT.ZWAAR/WIJZ.AFST.HART KOPP;148.00;18.15;1.00;20051230;SAP;3823;BUD;3345037271
891;20050101;20050526;COMKEUR.MOT.VT.ZWAAR/WIJZ.BRANDSTOF;148.00;18.15;1.00;20041026;RAP;3823;BUD;3326195977
891;20040101;20041231;COMKEUR.MOT.VT.ZWAAR/WIJZ.BRANDSTOF;135.50;16.25;1.00;20031111;RAP;3823;BUD;3277628531
891;20030101;20031231;COMKEUR.MOT.VT.ZWAAR/WIJZ.BRANDSTOF;123.50;14.44;1.00;20021022;RAP;3823;BUD;3244358432
891;20020101;20021231;COMKEUR.MOT.VT.ZWAAR/WIJZ.BRANDSTOF;127.15;13.81;1.00;20011031;EUR;3823;BUD;3213621591
891;20010101;20011231;COMKEUR.MOT.VT.ZWAAR/WIJZ.BRANDSTOF;271.00;28.69;1.00;20011031;RAP;3823;BUD;3213621592
891;19980101;20001231;COMKEUR.MOT.VT.ZWAAR/WIJZ.BRANDSTOF;271.00;26.43;1.00;19971209;RAP;3823;BUD;3090738878
891;19960101;19971231;COMKEUR.MOT.VT.ZWAAR/WIJZ.BRANDSTOF;271.00;26.43;1.00;19960423;RAP;3823;BUD;3039344017
892;20050527;20071231;COMHERK.MOT.VT. ZWAAR/WIJZ. BRANDSTOF;35.00;6.65;1.00;20071010;SAP;3754;BUD;3401110929
892;20040101;20050526;COMHERK.MOT.VT. ZWAAR/WIJZ. BRANDSTOF;35.00;6.65;1.00;20031111;RAP;3754;BUD;3326195977
892;20020101;20031231;COMHERK.MOT.VT. ZWAAR/WIJZ. BRANDSTOF;70.00;13.30;1.00;20011031;EUR;3754;BUD;3213621591
892;20010101;20011231;COMHERK.MOT.VT. ZWAAR/WIJZ. BRANDSTOF;70.00;13.30;1.00;20011031;RAP;3754;BUD;3213621592
892;19980129;20001231;COMHERK.MOT.VT. ZWAAR/WIJZ. BRANDSTOF;70.00;12.25;1.00;19980128;RAP;3754;BUD;3095076963
892;19980101;19980128;COMHERK.MOT.VT. ZWAAR/WIJZ. BRANDSTOF;70.00;12.25;1.00;19971209;RAP;3754;BUD;3090738916
892;19960101;19971231;COMHERK.MOT.VT. ZWAAR/WIJZ. BRANDSTOF;70.00;12.25;1.00;19960423;RAP;3754;BUD;3039334736
893;20050527;20071231;COMCONT.MOT.VT.ZWAAR/QIJZ.BRANDSTOF;35.00;6.65;1.00;20071010;SAP;3812;BUD;3401110929
893;20040101;20050526;COMCONT.MOT.VT.ZWAAR/QIJZ.BRANDSTOF;35.00;6.65;1.00;20031111;RAP;3812;BUD;3326195977
893;20020101;20031231;COMCONT.MOT.VT.ZWAAR/QIJZ.BRANDSTOF;30.00;5.70;1.00;20011031;EUR;3812;BUD;3213621591
893;20010101;20011231;COMCONT.MOT.VT.ZWAAR/QIJZ.BRANDSTOF;30.00;5.70;1.00;20011031;RAP;3812;BUD;3213621592
893;19980129;20001231;COMCONT.MOT.VT.ZWAAR/QIJZ.BRANDSTOF;30.00;5.25;1.00;19980128;RAP;3812;BUD;3095077009
893;19980101;19980128;COMCONT.MOT.VT.ZWAAR/QIJZ.BRANDSTOF;30.00;5.25;1.00;19971204;RAP;3812;BUD;3090320255
893;19960101;19971231;COMCONT.MOT.VT.ZWAAR/QIJZ.BRANDSTOF;30.00;5.25;1.00;19960423;RAP;3812;BUD;3039343001
894;20020101;20020526;COMKEUR.MOT.VT.EXT.ZWAAR/WIJZ.BRANDSTOF;0.00;0.00;0.00;20011031;EUR;3817;BUD;3213621591
894;20010101;20011231;COMKEUR.MOT.VT.EXT.ZWAAR/WIJZ.BRANDSTOF;293.00;32.87;1.00;20011031;RAP;3817;BUD;3213621592
894;19980101;20001231;COMKEUR.MOT.VT.EXT.ZWAAR/WIJZ.BRANDSTOF;293.00;30.28;1.00;19971209;RAP;3817;BUD;3090739290
894;19960101;19971231;COMKEUR.MOT.VT.EXT.ZWAAR/WIJZ.BRANDSTOF;293.00;30.28;1.00;19960423;RAP;3817;BUD;3039343519
895;20020101;20020526;COMHERK.MOT.VT.EXT.ZWAAR/WIJZ. BRANDSTOF;0.00;0.00;0.00;20011031;EUR;3755;BUD;3213621592
895;20010101;20011231;COMHERK.MOT.VT.EXT.ZWAAR/WIJZ. BRANDSTOF;70.00;13.30;1.00;20011031;RAP;3755;BUD;3213621593
895;19980129;20001231;COMHERK.MOT.VT.EXT.ZWAAR/WIJZ. BRANDSTOF;70.00;12.25;1.00;19980128;RAP;3755;BUD;3095078041
895;19980101;19980128;COMHERK.MOT.VT.EXT.ZWAAR/WIJZ. BRANDSTOF;70.00;12.25;1.00;19971209;RAP;3755;BUD;3090739334
895;19960101;19971231;COMHERK.MOT.VT.EXT.ZWAAR/WIJZ. BRANDSTOF;70.00;12.25;1.00;19960423;RAP;3755;BUD;3039334837
896;20020101;20030430;COMCONT.MOT.VT.EXT.ZWAAR/WIJZ.BRANDSTOF;0.00;0.00;0.00;20011031;EUR;3813;BUD;3213621592
896;20010101;20011231;COMCONT.MOT.VT.EXT.ZWAAR/WIJZ.BRANDSTOF;30.00;5.70;1.00;20011031;RAP;3813;BUD;3213621593
896;19980129;20001231;COMCONT.MOT.VT.EXT.ZWAAR/WIJZ.BRANDSTOF;30.00;5.25;1.00;19980128;RAP;3813;BUD;3095078076
896;19980101;19980128;COMCONT.MOT.VT.EXT.ZWAAR/WIJZ.BRANDSTOF;30.00;5.25;1.00;19971209;RAP;3813;BUD;3090739359
896;19960101;19971231;COMCONT.MOT.VT.EXT.ZWAAR/WIJZ.BRANDSTOF;30.00;5.25;1.00;19960423;RAP;3813;BUD;3039343050
897;20070101;20071231;COMKEUR.MOT.VT.LICCHT/OMB.AARDG/CNG;108.50;8.17;1.00;20061231;SAP;3564;BUD;3376648615
897;20060112;20061231;COMKEUR.MOT.VT.LICCHT/OMB.AARDG/CNG;113.50;9.12;1.00;20061204;SAP;3564;BUD;3374326926
897;20060101;20060111;COMKEUR.MOT.VT.LICCHT/OMB.AARDG/CNG;103.00;9.12;1.00;20051230;SAP;3564;BUD;3346074077
897;20050527;20051231;COMKEUR.MOT.VT.LICCHT/OMB.AARDG/CNG;98.00;8.65;1.00;20051230;SAP;3564;BUD;3345037271
897;20050101;20050526;COMKEUR.MOT.VT.LICCHT/OMB.AARDG/CNG;98.00;8.65;1.00;20041026;RAP;3564;BUD;3326195977
897;20040101;20041231;COMKEUR.MOT.VT.LICCHT/OMB.AARDG/CNG;83.00;6.27;1.00;20031111;RAP;3564;BUD;3277628669
897;20030101;20031231;COMKEUR.MOT.VT.LICCHT/OMB.AARDG/CNG;75.50;5.32;1.00;20021022;RAP;3564;BUD;3244358499
897;20020101;20021231;COMKEUR.MOT.VT.LICCHT/OMB.AARDG/CNG;80.15;4.88;1.00;20011031;EUR;3564;BUD;3213621592
897;20010101;20011231;COMKEUR.MOT.VT.LICCHT/OMB.AARDG/CNG;173.00;10.07;1.00;20011031;RAP;3564;BUD;3213621593
897;19980129;20001231;COMKEUR.MOT.VT.LICCHT/OMB.AARDG/CNG;173.00;9.28;1.00;19980128;RAP;3564;BUD;3095075713
897;19960101;19980128;COMKEUR.MOT.VT.LICCHT/OMB.AARDG/CNG;173.00;9.28;1.00;19960422;RAP;3564;BUD;3039259091
898;20050527;20071231;COMHERK.MOT.VT.LICHT/OMB.AARDG/VNG;25.00;4.75;1.00;20071010;SAP;3539;BUD;3401110929
898;20040101;20050526;COMHERK.MOT.VT.LICHT/OMB.AARDG/VNG;25.00;4.75;1.00;20031111;RAP;3539;BUD;3326195976
898;20020101;20031231;COMHERK.MOT.VT.LICHT/OMB.AARDG/VNG;45.00;8.55;1.00;20011031;EUR;3539;BUD;3213621592
898;20010101;20011231;COMHERK.MOT.VT.LICHT/OMB.AARDG/VNG;45.00;8.55;1.00;20011031;RAP;3539;BUD;3213621593
898;19980129;20001231;COMHERK.MOT.VT.LICHT/OMB.AARDG/VNG;45.00;7.88;1.00;19980128;RAP;3539;BUD;3095075737
898;19960101;19980128;COMHERK.MOT.VT.LICHT/OMB.AARDG/VNG;45.00;7.88;1.00;19960422;RAP;3539;BUD;3039257042
899;20050527;20071231;COMCONT.MOT.VT.LICHT/OMB.AARDG/CNG;25.00;4.75;1.00;20071010;SAP;3562;BUD;3401110929
899;20040101;20050526;COMCONT.MOT.VT.LICHT/OMB.AARDG/CNG;25.00;4.75;1.00;20031111;RAP;3562;BUD;3326195976
899;20020101;20031231;COMCONT.MOT.VT.LICHT/OMB.AARDG/CNG;20.00;3.80;1.00;20011031;EUR;3562;BUD;3213621592
899;20010101;20011231;COMCONT.MOT.VT.LICHT/OMB.AARDG/CNG;20.00;3.80;1.00;20011031;RAP;3562;BUD;3213621593
899;19980129;20001231;COMCONT.MOT.VT.LICHT/OMB.AARDG/CNG;20.00;3.50;1.00;19980128;RAP;3562;BUD;3095075762
899;19960101;19980128;COMCONT.MOT.VT.LICHT/OMB.AARDG/CNG;20.00;3.50;1.00;19960422;RAP;3562;BUD;3039258505
900;20050527;20071231;COMHERK.MOT.VT.LICHT/SPECIAAL TAXI;25.00;4.75;1.00;20071010;SAP;162;BUD;3401110929
900;20040101;20050526;COMHERK.MOT.VT.LICHT/SPECIAAL TAXI;25.00;4.75;1.00;20031111;RAP;162;BUD;3326195976
900;20020101;20031231;COMHERK.MOT.VT.LICHT/SPECIAAL TAXI;45.00;8.55;1.00;20011031;EUR;162;BUD;3213621592
900;20010101;20011231;COMHERK.MOT.VT.LICHT/SPECIAAL TAXI;45.00;8.55;1.00;20011031;RAP;162;BUD;3213621593
900;19960101;20001231;COMHERK.MOT.VT.LICHT/SPECIAAL TAXI;45.00;7.88;1.00;19961003;INI;162;BUD;0
901;20050527;20071231;COMHERK.MOT.VT.LICHT/TAXI;25.00;4.75;1.00;20071010;SAP;1650;BUD;3401110929
901;20040101;20050526;COMHERK.MOT.VT.LICHT/TAXI;25.00;4.75;1.00;20031111;RAP;1650;BUD;3326195976
