PRODUKT_CODE;B_DAT_PRODUKT;PROD_COMP_CODE;B_DAT_PROD_COMP;E_DAT_PROD_COMP;SOORT_PROD_COMP;KOST_PL_E_COMP;KOST_PL_H_COMP;GB_NR_PROD_COMP;BEDR_PROD_COMP;BTW_C_PROD_COMP;BTW_P_PROD_COMP;MUT_DAT_PR_COMP;AMBT_CODE_MUT;TYD_STEMPEL
39210102;20070101;1;20070101;20091231;O;3010;1291;83021123;11.50;;0.00;20091218;SAP;3470230909
39210102;20070101;2;20070101;20091231;K;3010;1291;63099999;1.00;;0.00;20091218;SAP;3470230909
39210102;20050527;1;20050527;20061231;O;3010;1291;83021123;11.55;;0.00;20061215;SAP;3375261804
39210102;20050527;2;20050527;20061231;K;3010;1291;63099999;1.00;;0.00;20061215;SAP;3375261804
39210102;20050101;1;20050101;20050526;O;3010;1291;83021123;11.55;;0.00;20041217;RAP;3326196050
39210102;20050101;2;20050101;20050526;K;3010;1291;63099999;1.00;;0.00;20041217;RAP;3326196050
39210102;20040101;1;20040101;20041231;O;3010;1291;83021123;11.00;;0.00;20031217;RAP;3280731186
39210102;20040101;2;20040101;20041231;K;3010;1291;63099999;1.00;;0.00;20031217;RAP;3280731186
39210102;20030408;1;20030408;20031231;O;3010;1291;83021123;10.50;;0.00;20030407;RAP;3258795708
39210102;20030408;2;20030408;20031231;K;3010;1291;63099999;1.00;;0.00;20030407;RAP;3258795708
39210102;20020101;1;20020101;20030407;O;9999;1291;83021123;10.00;;0.00;20011031;EUR;3213621556
39210102;20020101;2;20020101;20030407;K;9999;1291;63099999;1.00;;0.00;20011031;EUR;3213621557
39210102;20000101;1;20000101;20011231;O;9999;1291;83021123;22.00;;0.00;20011031;RAP;3213621555
39210102;20000101;2;20000101;20011231;K;9999;1291;63099999;1.00;;0.00;20011031;RAP;3213621556
39210102;19980601;1;19980601;19991231;O;3240;29;83021123;22.00;;0.00;20010616;RAP;3201759119
39210102;19980601;2;19980601;19991231;K;3240;29;63021123;1.00;;0.00;20010616;RAP;3201759119
39210102;19960101;1;19960101;19980531;O;3240;29;83021010;22.00;;0.00;19961010;RAP;3054040920
39210102;19960101;2;19960101;19980531;K;3240;29;83021010;1.00;;0.00;19961010;RAP;3054040920
39210401;20130101;1;20130101;99999999;O;3010;1251;83021040;31.50;;0.00;20121231;SAP;3566048417
39210401;20130101;2;20130101;99999999;K;3010;1251;63099999;1.00;;0.00;20121231;SAP;3566048417
39210401;20100101;1;20100101;20121231;O;3010;1251;83021040;31.00;;0.00;20121218;SAP;3564925214
39210401;20100101;2;20100101;20121231;K;3010;1251;63099999;1.00;;0.00;20121218;SAP;3564925214
39210401;20030122;1;20030122;20091231;O;3010;1251;83021040;29.50;;0.00;20091218;SAP;3470230909
39210401;20030122;2;20030122;20091231;K;3010;1251;63099999;1.00;;0.00;20091218;SAP;3470230909
39210401;20030101;1;20030101;20030121;O;3010;1251;83021040;29.50;;0.00;20021126;RAP;3247374400
39210401;20030101;2;20030101;20030121;K;3010;1251;63099999;1.00;;0.00;20021126;RAP;3247374400
39210401;20020208;1;20020208;20021231;O;3010;1251;83021040;27.00;;0.00;20020207;RAP;3222164823
39210401;20020208;2;20020208;20021231;K;3010;1251;63099999;1.00;;0.00;20020207;RAP;3222164823
39210401;20020101;1;20020101;20020207;O;3010;1251;83021040;27.20;;0.00;20011212;RAP;3217247534
39210401;20020101;2;20020101;20020207;K;3010;1251;63099999;1.00;;0.00;20011212;RAP;3217247534
39210401;20000101;1;20000101;20011231;O;3250;1251;83021040;60.00;;0.00;20011031;RAP;3213621556
39210401;20000101;2;20000101;20011231;K;3250;1251;63099999;1.00;;0.00;20011031;RAP;3213621556
39210401;19960101;1;19960101;19991231;O;3250;25;83021040;60.00;;0.00;20010616;RAP;3201759119
39210401;19960101;2;19960101;19991231;K;3250;25;63021040;1.00;;0.00;20010616;RAP;3201759119
39212801;20080103;1;20080103;20080104;O;3620;1291;83021280;22.50;;0.00;20071231;SAP;3408195635
39212801;20080103;2;20080103;20080104;K;3620;1291;63099999;1.00;;0.00;20071231;SAP;3408195635
39212801;20080101;1;20080101;20080104;O;3620;1291;83021280;22.50;;0.00;20080103;SAP;3408454907
39212801;20080101;2;20080101;20080104;K;3620;1291;63099999;1.00;;0.00;20080103;SAP;3408454907
39212801;20050901;1;20050901;20080102;O;3620;1291;83021280;22.50;;0.00;20071220;SAP;3407245300
39212801;20050901;2;20050901;20080102;K;3620;1291;63099999;1.00;;0.00;20071220;SAP;3407245300
39212801;20050706;1;20050706;20050831;O;3620;1291;83021280;0.01;;0.00;20050823;SAP;3333891631
39212801;20050706;2;20050706;20050831;K;3620;1291;63099999;1.00;;0.00;20050823;SAP;3333891631
393;20100101;1;20100101;20110331;O;2050;1071;82120900;26.00;;0.00;20110325;SAP;3510147634
393;20100101;2;20100101;20110331;K;2050;1071;62099999;1.00;;0.00;20110325;SAP;3510147634
393;20080101;1;20080101;20091231;O;2050;1071;82120900;25.00;;0.00;20091102;SAP;3466256504
393;20080101;2;20080101;20091231;K;2050;1071;62099999;1.00;;0.00;20091102;SAP;3466256504
393;20070106;1;20070106;20071231;O;2050;1071;82120900;35.00;;0.00;20071010;SAP;3401110937
393;20070106;2;20070106;20071231;K;2050;1071;62099999;1.00;;0.00;20071010;SAP;3401110937
393;20050527;1;20050527;20070105;O;2050;1071;82120900;35.00;;0.00;20050526;SAP;3377091734
393;20050527;2;20050527;20070105;K;2050;1071;62099999;1.00;;0.00;20050526;SAP;3377091734
393;20040101;1;20040101;20050526;O;6220;1071;82130920;35.00;;0.00;20031111;RAP;3326196050
393;20040101;2;20040101;20050526;O;6210;1141;82110200;0.00;;0.00;20031111;RAP;3326196050
393;20040101;3;20040101;20050526;K;6220;1071;62099999;1.00;;0.00;20031111;RAP;3326196050
393;20020101;1;20020101;20031231;O;6220;1071;82130920;30.00;;0.00;20011031;EUR;3213621557
393;20020101;2;20020101;20031231;O;6210;1141;82110200;0.00;;0.00;20011031;EUR;3213621557
393;20020101;3;20020101;20031231;K;6220;1071;62099999;1.00;;0.00;20011031;EUR;3213621557
393;20000101;1;20000101;20011231;O;6220;1071;82130920;0.00;;0.00;20011031;RAP;3213621556
393;20000101;2;20000101;20011231;O;6210;1141;82110200;30.00;;0.00;20011031;RAP;3213621556
393;20000101;3;20000101;20011231;K;6220;1071;62099999;1.00;;0.00;20011031;RAP;3213621556
393;19980129;1;19980129;19991231;O;6220;7;82130920;0.00;;0.00;20010616;RAP;3201759119
393;19980129;2;19980129;19991231;O;6210;14;82110200;30.00;;0.00;20010616;RAP;3201759119
393;19980129;3;19980129;19991231;K;6220;7;62110200;1.00;;0.00;20010616;RAP;3201759119
393;19980101;1;19980101;19980128;O;6220;7;82130910;0.00;;0.00;19971204;RAP;3090320929
393;19980101;2;19980101;19980128;O;6210;14;82110200;30.00;;0.00;19971204;RAP;3090320929
393;19980101;3;19980101;19980128;K;6220;7;62110200;1.00;;0.00;19971204;RAP;3090320929
393;19960101;1;19960101;19971231;O;6220;7;82130910;0.00;;0.00;19960424;RAP;3039429610
393;19960101;2;19960101;19971231;O;6210;14;82130920;30.00;;0.00;19960424;RAP;3039429610
393;19960101;3;19960101;19971231;K;6220;7;62130910;1.00;;0.00;19960925;RAP;3052722177
3958;20140311;1;20140311;99999999;O;3010;1201;83011050;4.50;;0.00;20140310;SAP;3603546016
3958;20140311;2;20140311;99999999;K;3010;1201;63099999;1.00;;0.00;20140310;SAP;3603546015
401;20080101;1;20080101;20090228;O;2050;1141;82110200;50.00;;0.00;20081103;SAP;3434806906
401;20080101;2;20080101;20090228;K;2050;1141;62099999;1.00;;0.00;20081103;SAP;3434806906
401;20060101;1;20060101;20071231;O;2050;1141;82110200;43.50;;0.00;20071010;SAP;3401110937
401;20060101;2;20060101;20071231;K;2050;1141;62099999;1.00;;0.00;20071010;SAP;3401110937
401;20050527;1;20050527;20051231;O;2050;1141;82110200;41.50;;0.00;20051019;SAP;3338816438
401;20050527;2;20050527;20051231;K;2050;1141;62099999;1.00;;0.00;20051019;SAP;3338816438
401;20050101;1;20050101;20050526;O;6210;1141;82110200;41.50;;0.00;20041026;RAP;3326196050
401;20050101;2;20050101;20050526;K;6210;1141;62099999;1.00;;0.00;20041026;RAP;3326196050
401;20040101;1;20040101;20041231;O;6210;1141;82110200;40.00;;0.00;20031111;RAP;3277612393
401;20040101;2;20040101;20041231;K;6210;1141;62099999;1.00;;0.00;20031111;RAP;3277612393
401;20030101;1;20030101;20031231;O;6210;1141;82110200;37.50;;0.00;20021011;RAP;3243398848
401;20030101;2;20030101;20031231;K;6210;1141;62099999;1.00;;0.00;20021011;RAP;3243398848
401;20020101;1;20020101;20021231;O;6210;1141;82110200;40.80;;0.00;20011031;EUR;3213621557
401;20020101;2;20020101;20021231;K;6210;1141;62099999;1.00;;0.00;20011031;EUR;3213621557
401;20000101;1;20000101;20011231;O;6210;1141;82110200;90.00;;0.00;20011031;RAP;3213621556
401;20000101;2;20000101;20011231;K;6210;1141;62099999;1.00;;0.00;20011031;RAP;3213621556
401;19970101;1;19970101;19991231;O;6210;14;82110200;90.00;;0.00;20010616;RAP;3201759119
401;19970101;2;19970101;19991231;K;6210;14;62110200;1.00;;0.00;20010616;RAP;3201759119
401;19960101;1;19960101;19961231;O;6210;14;82110200;80.00;;0.00;19960423;RAP;3039350376
401;19960101;2;19960101;19961231;K;6210;14;62110200;1.00;;0.00;19960925;RAP;3052722381
402;20050527;1;20050527;20071231;O;2050;1141;82110200;35.00;;0.00;20071010;SAP;3401110937
402;20050527;2;20050527;20071231;K;2050;1141;62099999;1.00;;0.00;20071010;SAP;3401110937
402;20040101;1;20040101;20050526;O;6210;1141;82110200;35.00;;0.00;20031111;RAP;3326196050
402;20040101;2;20040101;20050526;K;6210;1141;62099999;1.00;;0.00;20031111;RAP;3326196050
402;20020101;1;20020101;20031231;O;6210;1141;82110200;70.00;;0.00;20011031;EUR;3213621557
402;20020101;2;20020101;20031231;K;6210;1141;62099999;1.00;;0.00;20011031;EUR;3213621557
402;20000101;1;20000101;20011231;O;6210;1141;82110200;70.00;;0.00;20011031;RAP;3213621556
402;20000101;2;20000101;20011231;K;6210;1141;62099999;1.00;;0.00;20011031;RAP;3213621556
402;19960101;1;19960101;19991231;O;6210;14;82110200;70.00;;0.00;20010616;RAP;3201759120
402;19960101;2;19960101;19991231;K;6210;14;62110200;1.00;;0.00;20010616;RAP;3201759120
403;20080101;1;20080101;20090228;O;2050;1141;82110200;25.00;;0.00;20081103;SAP;3434806906
403;20080101;2;20080101;20090228;K;2050;1141;62099999;1.00;;0.00;20081103;SAP;3434806906
403;20050527;1;20050527;20071231;O;2050;1141;82110200;35.00;;0.00;20071010;SAP;3401110937
403;20050527;2;20050527;20071231;K;2050;1141;62099999;1.00;;0.00;20071010;SAP;3401110937
403;20040101;1;20040101;20050526;O;6210;1141;82110200;35.00;;0.00;20031111;RAP;3326196050
403;20040101;2;20040101;20050526;K;6210;1141;62099999;1.00;;0.00;20031111;RAP;3326196050
403;20020101;1;20020101;20031231;O;6210;1141;82110200;30.00;;0.00;20011031;EUR;3213621557
403;20020101;2;20020101;20031231;K;6210;1141;62099999;1.00;;0.00;20011031;EUR;3213621557
403;20000101;1;20000101;20011231;O;6210;1141;82110200;30.00;;0.00;20011031;RAP;3213621556
403;20000101;2;20000101;20011231;K;6210;1141;62099999;1.00;;0.00;20011031;RAP;3213621556
403;19960101;1;19960101;19991231;O;6210;14;82110200;30.00;;0.00;20010616;RAP;3201759120
403;19960101;2;19960101;19991231;K;6210;14;62110200;1.00;;0.00;20010616;RAP;3201759120
405;20020101;1;20020101;20030509;O;6210;1141;82110500;0.00;;0.00;20030423;RAP;3260169534
405;20020101;2;20020101;20030509;K;6210;1141;62099999;0.00;;0.00;20011031;EUR;3213621557
405;20000101;1;20000101;20011231;O;6210;1141;82110200;70.00;;0.00;20011031;RAP;3213621556
405;20000101;2;20000101;20011231;K;6210;1141;62099999;1.00;;0.00;20011031;RAP;3213621556
405;19980101;1;19980101;19991231;O;6210;14;82110200;70.00;;0.00;20010616;RAP;3201759120
405;19980101;2;19980101;19991231;K;6210;14;62110200;1.00;;0.00;20010616;RAP;3201759120
405;19960101;1;19960101;19971231;O;6210;14;82110500;70.00;;0.00;19960423;RAP;3039345102
405;19960101;2;19960101;19971231;K;6210;14;62110500;1.00;;0.00;19960925;RAP;3052722445
406;20020101;1;20020101;20030509;O;6210;1141;82110500;0.00;;0.00;20030423;RAP;3260169695
406;20020101;2;20020101;20030509;K;6210;1141;62099999;0.00;;0.00;20011031;EUR;3213621557
406;20000101;1;20000101;20011231;O;6210;1141;82110200;30.00;;0.00;20011031;RAP;3213621556
406;20000101;2;20000101;20011231;K;6210;1141;62099999;1.00;;0.00;20011031;RAP;3213621556
406;19980101;1;19980101;19991231;O;6210;14;82110200;30.00;;0.00;20010616;RAP;3201759120
406;19980101;2;19980101;19991231;K;6210;14;62110200;1.00;;0.00;20010616;RAP;3201759120
406;19960101;1;19960101;19971231;O;6210;14;82110500;30.00;;0.00;19960423;RAP;3039347675
406;19960101;2;19960101;19971231;K;6210;14;62110500;1.00;;0.00;19960925;RAP;3052722463
407;20030101;1;20030101;20030704;O;6210;1141;82110700;47.50;;0.00;20030423;RAP;3260169745
407;20030101;2;20030101;20030704;K;6210;1141;62099999;1.00;;0.00;20021011;RAP;3243399091
407;20020101;1;20020101;20021231;O;6210;1141;82110200;54.45;;0.00;20011031;EUR;3213621557
407;20020101;2;20020101;20021231;K;6210;1141;62099999;1.00;;0.00;20011031;EUR;3213621557
407;20000101;1;20000101;20011231;O;6210;1141;82110200;120.00;;0.00;20011031;RAP;3213621556
407;20000101;2;20000101;20011231;K;6210;1141;62099999;1.00;;0.00;20011031;RAP;3213621556
407;19980101;1;19980101;19991231;O;6210;14;82110200;120.00;;0.00;20010616;RAP;3201759120
407;19980101;2;19980101;19991231;K;6210;14;62110200;1.00;;0.00;20010616;RAP;3201759120
407;19960101;1;19960101;19971231;O;6210;14;82110700;120.00;;0.00;19960419;RAP;3039004565
407;19960101;2;19960101;19971231;K;6210;14;62110700;1.00;;0.00;19960925;RAP;3052722477
408;20070106;1;20070106;20110331;O;2050;1141;82110700;35.00;;0.00;20110325;SAP;3510147634
408;20070106;2;20070106;20110331;K;2050;1141;62099999;1.00;;0.00;20110325;SAP;3510147634
408;20050527;1;20050527;20070105;O;2050;1141;82110700;70.00;;0.00;20050526;SAP;3377091734
408;20050527;2;20050527;20070105;K;2050;1141;62099999;1.00;;0.00;20050526;SAP;3377091734
408;20020101;1;20020101;20050526;O;6210;1141;82110700;70.00;;0.00;20030423;RAP;3326196050
408;20020101;2;20020101;20050526;K;6210;1141;62099999;1.00;;0.00;20011031;EUR;3326196050
408;20000101;1;20000101;20011231;O;6210;1141;82110200;70.00;;0.00;20011031;RAP;3213621556
408;20000101;2;20000101;20011231;K;6210;1141;62099999;1.00;;0.00;20011031;RAP;3213621556
408;19980101;1;19980101;19991231;O;6210;14;82110200;70.00;;0.00;20010616;RAP;3201759120
408;19980101;2;19980101;19991231;K;6210;14;62110200;1.00;;0.00;20010616;RAP;3201759120
408;19960101;1;19960101;19971231;O;6210;14;82110700;70.00;;0.00;19960423;RAP;3039345132
408;19960101;2;19960101;19971231;K;6210;14;62110700;1.00;;0.00;19960925;RAP;3052722497
409;20070106;1;20070106;20110331;O;2050;1141;82110700;35.00;;0.00;20110325;SAP;3510147634
409;20070106;2;20070106;20110331;K;2050;1141;62099999;1.00;;0.00;20110325;SAP;3510147634
409;20050527;1;20050527;20070105;O;2050;1141;82110700;30.00;;0.00;20050526;SAP;3377091734
409;20050527;2;20050527;20070105;K;2050;1141;62099999;1.00;;0.00;20050526;SAP;3377091734
409;20020101;1;20020101;20050526;O;6210;1141;82110700;30.00;;0.00;20030423;RAP;3326196049
409;20020101;2;20020101;20050526;K;6210;1141;62099999;1.00;;0.00;20011031;EUR;3326196049
409;20000101;1;20000101;20011231;O;6210;1141;82110200;30.00;;0.00;20011031;RAP;3213621556
409;20000101;2;20000101;20011231;K;6210;1141;62099999;1.00;;0.00;20011031;RAP;3213621556
409;19980101;1;19980101;19991231;O;6210;14;82110200;30.00;;0.00;20010616;RAP;3201759120
409;19980101;2;19980101;19991231;K;6210;14;62110200;1.00;;0.00;20010616;RAP;3201759120
409;19960101;1;19960101;19971231;O;6210;14;82110700;30.00;;0.00;19960423;RAP;3039347715
409;19960101;2;19960101;19971231;K;6210;14;62110700;1.00;;0.00;19960925;RAP;3052722520
411;20020101;1;20020101;20030509;O;6210;1141;82110400;0.00;;0.00;20030423;RAP;3260169936
411;20020101;2;20020101;20030509;K;6210;1141;62099999;0.00;;0.00;20011031;EUR;3213621557
411;20000101;1;20000101;20011231;O;6210;1141;82110100;45.00;;0.00;20011031;RAP;3213621556
411;20000101;2;20000101;20011231;K;6210;1141;62099999;1.00;;0.00;20011031;RAP;3213621556
411;19980101;1;19980101;19991231;O;6210;14;82110100;45.00;;0.00;20010616;RAP;3201759120
411;19980101;2;19980101;19991231;K;6210;14;62110100;1.00;;0.00;20010616;RAP;3201759120
411;19960101;1;19960101;19971231;O;6210;14;82180400;45.00;;0.00;19960925;RAP;3052740220
411;19960101;2;19960101;19971231;K;6210;14;62180400;1.00;;0.00;19960925;RAP;3052740220
412;20020101;1;20020101;20020831;O;6210;1141;82110100;0.00;;0.00;20011031;EUR;3213621557
412;20020101;2;20020101;20020831;K;6210;1141;62099999;0.00;;0.00;20011031;EUR;3213621557
412;20000101;1;20000101;20011231;O;6210;1141;82110100;20.00;;0.00;20011031;RAP;3213621556
412;20000101;2;20000101;20011231;K;6210;1141;62099999;1.00;;0.00;20011031;RAP;3213621556
412;19980101;1;19980101;19991231;O;6210;14;82110100;20.00;;0.00;20010616;RAP;3201759120
412;19980101;2;19980101;19991231;K;6210;14;62110100;1.00;;0.00;20010616;RAP;3201759120
412;19960101;1;19960101;19971231;O;6210;14;82110400;20.00;;0.00;19960422;RAP;3039248049
412;19960101;2;19960101;19971231;K;6210;14;62110400;1.00;;0.00;19960925;RAP;3052722600
414;20070106;1;20070106;20110331;O;2050;1141;82110600;25.00;;0.00;20110325;SAP;3510147634
414;20070106;2;20070106;20110331;K;2050;1141;62099999;1.00;;0.00;20110325;SAP;3510147634
414;20050527;1;20050527;20070105;O;2050;1141;82110600;45.00;;0.00;20050526;SAP;3377091734
414;20050527;2;20050527;20070105;K;2050;1141;62099999;1.00;;0.00;20050526;SAP;3377091733
414;20020101;1;20020101;20050526;O;6210;1141;82110600;45.00;;0.00;20030423;RAP;3326196049
414;20020101;2;20020101;20050526;K;6210;1141;62099999;1.00;;0.00;20011031;EUR;3326196049
414;20000101;1;20000101;20011231;O;6210;1141;82110100;45.00;;0.00;20011031;RAP;3213621556
414;20000101;2;20000101;20011231;K;6210;1141;62099999;1.00;;0.00;20011031;RAP;3213621556
414;19980101;1;19980101;19991231;O;6210;14;82110100;45.00;;0.00;20010616;RAP;3201759120
414;19980101;2;19980101;19991231;K;6210;14;62110100;1.00;;0.00;20010616;RAP;3201759120
414;19960101;1;19960101;19971231;O;6210;14;82110600;45.00;;0.00;19960422;RAP;3039243994
414;19960101;2;19960101;19971231;K;6210;14;62110600;1.00;;0.00;19960925;RAP;3052722673
415;20070106;1;20070106;20110331;O;2050;1141;82110600;25.00;;0.00;20110325;SAP;3510147634
415;20070106;2;20070106;20110331;K;2050;1141;62099999;1.00;;0.00;20110325;SAP;3510147634
415;20050527;1;20050527;20070105;O;2050;1141;82110600;20.00;;0.00;20050526;SAP;3377091733
415;20050527;2;20050527;20070105;K;2050;1141;62099999;1.00;;0.00;20050526;SAP;3377091733
415;20020101;1;20020101;20050526;O;6210;1141;82110600;20.00;;0.00;20030423;RAP;3326196049
415;20020101;2;20020101;20050526;K;6210;1141;62099999;1.00;;0.00;20011031;EUR;3326196049
415;20000101;1;20000101;20011231;O;6210;1141;82110100;20.00;;0.00;20011031;RAP;3213621556
415;20000101;2;20000101;20011231;K;6210;1141;62099999;1.00;;0.00;20011031;RAP;3213621556
415;19980101;1;19980101;19991231;O;6210;14;82110100;20.00;;0.00;20010616;RAP;3201759120
415;19980101;2;19980101;19991231;K;6210;14;62110100;1.00;;0.00;20010616;RAP;3201759120
415;19960101;1;19960101;19971231;O;6210;14;82110600;20.00;;0.00;19960422;RAP;3039248101
415;19960101;2;19960101;19971231;K;6210;14;62110600;1.00;;0.00;19960925;RAP;3052722693
416;20080101;1;20080101;20090228;O;2050;1141;82110700;50.00;;0.00;20081103;SAP;3434806906
416;20080101;2;20080101;20090228;K;2050;1141;62099999;1.00;;0.00;20081103;SAP;3434806906
416;20060101;1;20060101;20071231;O;2050;1141;82110700;43.50;;0.00;20071010;SAP;3401110937
416;20060101;2;20060101;20071231;K;2050;1141;62099999;1.00;;0.00;20071010;SAP;3401110937
416;20050527;1;20050527;20051231;O;2050;1141;82110700;41.50;;0.00;20051019;SAP;3338816438
416;20050527;2;20050527;20051231;K;2050;1141;62099999;1.00;;0.00;20051019;SAP;3338816438
416;20050101;1;20050101;20050526;O;6210;1141;82110700;41.50;;0.00;20041026;RAP;3326196049
416;20050101;2;20050101;20050526;K;6210;1141;62099999;1.00;;0.00;20041026;RAP;3326196049
416;20040101;1;20040101;20041231;O;6210;1141;82110700;40.00;;0.00;20031111;RAP;3277612495
416;20040101;2;20040101;20041231;K;6210;1141;62099999;1.00;;0.00;20031111;RAP;3277612495
416;20030101;1;20030101;20031231;O;6210;1141;82110700;37.50;;0.00;20030423;RAP;3260170141
416;20030101;2;20030101;20031231;K;6210;1141;62099999;1.00;;0.00;20021011;RAP;3243399131
416;20020101;1;20020101;20021231;O;6210;1141;82110200;36.30;;0.00;20011031;EUR;3213621557
416;20020101;2;20020101;20021231;K;6210;1141;62099999;1.00;;0.00;20011031;EUR;3213621557
416;20000101;1;20000101;20011231;O;6210;1141;82110200;80.00;;0.00;20011031;RAP;3213621556
416;20000101;2;20000101;20011231;K;6210;1141;62099999;1.00;;0.00;20011031;RAP;3213621556
416;19980101;1;19980101;19991231;O;6210;14;82110200;80.00;;0.00;20010616;RAP;3201759120
416;19980101;2;19980101;19991231;K;6210;14;62110200;1.00;;0.00;20010616;RAP;3201759120
416;19970129;1;19970129;19971231;O;6210;14;82110700;80.00;;0.00;19970128;RAP;3063544537
416;19970129;2;19970129;19971231;K;6210;14;62110700;1.00;;0.00;19970128;RAP;3063544537
416;19960101;1;19960101;19970128;O;6210;14;82110700;80.00;;0.00;19960419;RAP;3038993409
416;19960101;2;19960101;19970128;K;6210;14;62110700;1.00;;0.00;19960925;RAP;3052722783
417;20050527;1;20050527;20071231;O;2050;1141;82110700;35.00;;0.00;20071010;SAP;3401110937
417;20050527;2;20050527;20071231;K;2050;1141;62099999;1.00;;0.00;20071010;SAP;3401110937
417;20040101;1;20040101;20050526;O;6210;1141;82110700;35.00;;0.00;20031111;RAP;3326196049
